id,created_at,favorite_count,retweet_count,text
1649106862476763136,2023-04-20 17:44:49+00:00,195,105,👇🏿 https://t.co/pUpCda3JJJ
1647775003176235009,2023-04-17 01:32:29+00:00,269,100,More here. See if you recognize one of our two major political parties… https://t.co/tH0I3YGceo
1647775000441634816,2023-04-17 01:32:28+00:00,1103,330,Fascism is back. Stay woke. https://t.co/w74v4ZfD5H https://t.co/aAAtSRa0le
1647696098151079937,2023-04-16 20:18:57+00:00,217,42,Latest: https://t.co/k19JAUM9EM
1636157854720696321,2023-03-16 00:10:05+00:00,111,25,🤷🏾‍♀️ https://t.co/8bcsR54bjr
1636157546510655493,2023-03-16 00:08:52+00:00,140,22,"Thank you! @YNB hit me up and reminded me as well. Well stated, @ProfMMurray ! https://t.co/RhUQo9PV6I"
1635479679468466176,2023-03-14 03:15:15+00:00,136,15,❤️❤️❤️ https://t.co/lDxskgQQUG
1635452795426938883,2023-03-14 01:28:26+00:00,49,4,@donwinslow Cheers!
1634004139226157057,2023-03-10 01:31:59+00:00,186,22,"Thank you! Feel free to follow me on @joyannreid and @thereidcarpet on @instagram for all thinks fashion, hair and makeup ❤️🥂 https://t.co/g1Mq8jFqSZ"
1633566665056333824,2023-03-08 20:33:37+00:00,380,126,🧐 https://t.co/w0hv5aGM9P
1633321519194468352,2023-03-08 04:19:30+00:00,297,69,https://t.co/qE6UH8ibQK
1633296311595196501,2023-03-08 02:39:20+00:00,595,233,@tuckercarlson hates @realDonaldTrump ... PASSIONATELY. https://t.co/b7xvElk9W3
1632265099489562625,2023-03-05 06:21:40+00:00,6,1,@JNelsonLDF @RepTerriSewell @JulianCastro @rashadrobinson @jbrownedianis @mayawiley @TonaBoydEsq What a forum! Thank you @JNelsonLDF and @NAACP_LDF ! ❤️
1629287643212136450,2023-02-25 01:10:19+00:00,47,4,@donwinslow ❤️❤️❤️
1626801807115558914,2023-02-18 04:32:29+00:00,28,6,@riverxena @thereidout On it. Thx🙏🏿
1626084624349659137,2023-02-16 05:02:40+00:00,3,4,"@marthaic_14 God bless! Such wonderful, smart young ladies and clearly amazing families ❤️"
1625848725300998144,2023-02-15 13:25:17+00:00,420,12,"@cbouzy @thereidout Oh no! Well glad you didn’t. Excited to get to know your platform. Social media is still needed. Especially if it isn’t hot racist, nazi hell…"
1625832978449420292,2023-02-15 12:22:43+00:00,1288,33,@cbouzy @thereidout Yes it is me! Just signed up today 😎
1625304278486188035,2023-02-14 01:21:51+00:00,1,1,@Serena_Spencer 🙏🏿
1620953354372534278,2023-02-02 01:12:50+00:00,170,55,#unbanhistory https://t.co/NqlhsiUSFw
1604925713349484583,2022-12-19 19:44:42+00:00,6729,707,"Just a note that I’m no longer contributing content on this hellsite. Just RTs while that’s still possible. If you’re interested in my thoughts on things check out @thereidout Monday through Friday at 7pm ET on @MSNBC or find me on Mastodon, Post, IG, FB or Tiktok ❤️"
1603567731428802563,2022-12-16 01:48:34+00:00,4951,1239,Welp...I think we see where this apartheid fan app is going. Holler at me on Mastodon or Post if you're on there. Or follow me on the other apps. I'll still support @thereidout account with RTs as long as that's still possible. And LMK where Rupar lands! https://t.co/Xwh7mwENYf
1603540258607562753,2022-12-15 23:59:24+00:00,353,65,🤣🤣🤣 https://t.co/8R9UzlQ614
1603536318503571457,2022-12-15 23:43:45+00:00,226,41,Tonight o. @thereidout we ruin an apartheid nostalgic’s day. And COVID truthers’ too. See you at 7! https://t.co/38nX4V20zl
1603159461429919744,2022-12-14 22:46:15+00:00,366,41,You are more than welcome and you’ve got a great hubby ❤️ https://t.co/cyIQ0LBEQb
1602798407248400385,2022-12-13 22:51:33+00:00,337,41,ICON time! ❤️ https://t.co/O7LGiPgaSq
1602413059397586948,2022-12-12 21:20:19+00:00,231,33,"@communityxapp is a strong social action app and I'm @joyreid there btw. LMK what your experiences have been like on these other platforms. Some are definitely clunkier than others. It will clearly take time for a proper alternative to Twitter to emerge, but eventually one will."
1602413057946357778,2022-12-12 21:20:19+00:00,1832,253,"Ok apparently I'm cooler now🤣
I'm @joyannreid on https://t.co/VDs4Sd8qjP
Still:
@joyreidofficial on TikTok &amp; Facebook  
@joyannreid on IG
Joy-Ann Reid on @PopViewers for entertainment nerdery
@joyannreid@masto.ai on Mastodon
Will check out @cbouzy 's new thing too.
Bets hedged!"
1602388701266444316,2022-12-12 19:43:31+00:00,93,6,"@celinegounder @EllenMignone @TheStephSy @GrantWahl Deepest condolences, Dr. Gounder. This is such an unspeakable tragedy. May your husband's memory be a comfort and a blessing to you."
1602373931452833796,2022-12-12 18:44:50+00:00,266,23,@SIfill_ @EllenMignone @jack They pocketed tens of millions of dollars. I doubt they care a whit.
1602349556016025602,2022-12-12 17:07:59+00:00,12,1,@harlemtoburbank Well played 🤣🤣🤣
1602340406141894659,2022-12-12 16:31:37+00:00,240,53,"“White nationalists, other Republicans….” Whew, lordy…. https://t.co/waJq4zqABF"
1602339070826483712,2022-12-12 16:26:19+00:00,3835,233,"I’m not cool enough to get off the Post waitlist, so maybe see y’all there eventually!"
1602323407676350469,2022-12-12 15:24:04+00:00,596,83,"You know how in The Walking Dead, the good guys try like hell to maintain decency and civilization despite the zombie apocalypse, but eventually every safe enclave they set up gets overrun and eventually falls to the depraved living or to the dead? That’s @twitter right now. https://t.co/2RTqhXDjI0"
1602319122196480001,2022-12-12 15:07:03+00:00,250,18,"@AVindman @Twitter It really is. Just a dumpster filled with dirty diapers and worms. It’s a shame, and only surprise now is that there are any advertisers left."
1602318563175432192,2022-12-12 15:04:49+00:00,16,1,"@MomsThoughts @AlexMMTri @Twitter This seems like a good interim strategy until a better, less trolly alternative emerges."
1602317910894067713,2022-12-12 15:02:14+00:00,553,83,"@SIfill_ The same people who try to twist the decades-old Black phrase “stay woke” into some sinister conspiracy against white people are, unsurprisingly, ideologically similar to those who supported and enjoyed apartheid, in South Africa and here in the U.S."
1602316791363108864,2022-12-12 14:57:47+00:00,420,75,Seems like the booing was for more like ten minutes… and why remove that account?? It’s not like they (checks notes) … posted a casual invitation for kooks to harass and potentially harm a man for simply advocating that people try to prevent themselves from catching covid… https://t.co/OfDS6URSSY
1602310478843318272,2022-12-12 14:32:42+00:00,965,110,"@johnpavlovitz @elonmusk That is literally DeSantis’ entire political philosophy. It’s why they love and adore him, and why he is their new Trump. Dude is literally anti-empathy in human form. Fascism in snow white boots and a Top Gun flight suit."
1602309876784693248,2022-12-12 14:30:18+00:00,1184,139,@johnpavlovitz @elonmusk And it’s the empathy for those dying of COVID. Fighting COVID hurt the super rich’s bottom line. They needed those low paid workers to stay in the plants and behind the counters and toiling away while taking all the risks. Because they DGAF. Empathy is bad for business.
1602308905438220290,2022-12-12 14:26:27+00:00,1540,188,"@johnpavlovitz @elonmusk And not for nothing, it’s also a threat to white supremacy. What really shook them was when young white folk got woke for George Floyd. It’s the multiracialism, the determination to fight the climate crisis and support LGBTQ rights and racial equality that the Elonites hate."
1602308111171293190,2022-12-12 14:23:17+00:00,223,10,@DrDuchovny @johnpavlovitz @elonmusk @GOP Exactly. “Blessed are the poor.” Hah! Pure woke mind virus stuff!
1602290418426707968,2022-12-12 13:12:59+00:00,14429,1199,@johnpavlovitz @elonmusk Correct. Empathy is a threat to fascism. It’s a threat to the super rich who want to zero out their taxes.
1602285923328458753,2022-12-12 12:55:07+00:00,35,1,@jonathancoit 🤣🤣🤣🤣
1602284801591242753,2022-12-12 12:50:40+00:00,144,7,"@uche_blackstock @EllenMignone We love you, Uche! Earrings off. Just tell us who we need to fight. https://t.co/CO2VgDYivx"
1602281443195068416,2022-12-12 12:37:19+00:00,8621,1351,Elon was simply being exposed to opinions he disagrees with 🤣🤣🤣🤷🏾‍♀️ https://t.co/1xTC0Oneo3
1602099398984749056,2022-12-12 00:33:56+00:00,135,10,@JReinerMD I’m surprised any major advertisers are still here. This joint is basically gettr.
1601790376742113280,2022-12-11 04:06:00+00:00,2304,376,Ahem!!!! https://t.co/TmUoKyRi1B
1601781666720219138,2022-12-11 03:31:23+00:00,311,66,The big Republican Latino realignment didn’t happen in 2022. What now? https://t.co/uJv5qOisym
1601773309737463808,2022-12-11 02:58:11+00:00,260,51,"Coolness — or, at least, social acceptance — matters in politics. And Republicans long for it. And just when it seems to be within reach, it smacks them in the face like a rake that’s been stepped on. (Remember the Clint Eastwood chair-talking stunt?) https://t.co/qGsS6k3UNJ"
1601765470109331456,2022-12-11 02:27:02+00:00,716,61,😎 https://t.co/EXDrXxyNz0
1601764603691950080,2022-12-11 02:23:35+00:00,1585,187,"Stay woke, lovelies! Make the fascists miserable. 😎 https://t.co/LFxRp7Q5M4"
1601764150052814848,2022-12-11 02:21:47+00:00,23,0,@themadkingatmey Same!
1601764106822127616,2022-12-11 02:21:37+00:00,3,0,@natpicard @Secretoriginz @Jaquebelle @duty2warn https://t.co/4aWkavLDyh
1601763681498697728,2022-12-11 02:19:55+00:00,86,1,"@MikeGach223 And you hang on my every word, Stan 🤣🤣 https://t.co/JT3dSa4l2B"
1601763257135820801,2022-12-11 02:18:14+00:00,19,0,"@WhoreCrucks Thanks for the follow, bot! https://t.co/asCiUZmJlR"
1601762729039364096,2022-12-11 02:16:08+00:00,2,0,"@natpicard @Secretoriginz @Jaquebelle @duty2warn Oh lemme check, thanks !!"
1601762420854095873,2022-12-11 02:14:55+00:00,305,22,"@richsignorelli @duty2warn Me too, brother. But til then I will annoy as many Nazis as I can 🤣"
1601762151978635264,2022-12-11 02:13:50+00:00,10,0,@Secretoriginz @Jaquebelle @duty2warn Still on the wait list 🤷🏾‍♀️
1601761858159267840,2022-12-11 02:12:40+00:00,1487,206,🤣🤣🤣 Marxism is a radical theory of economic class equality. So if you apply that to race (which actually has nothing to do with Marx but ok let’s play your silly game) it means radical race equality. Tell me how that’s a bad thing. Explain it like I’m five. Fascists are silly. https://t.co/QlwEK88v2l
1601760416375664640,2022-12-11 02:06:57+00:00,160,9,@RockfordLiberty To use a Bidenism: God love ya. ❤️
1601760279586820098,2022-12-11 02:06:24+00:00,389,37,🤣🤣🤣🤣 I mean at this point pity is setting in. Imagine thinking it’s bad to be awake… https://t.co/CddH7mLjW9
1601752416482824192,2022-12-11 01:35:09+00:00,4519,427,@duty2warn I’m not surprised. Just riding it out till this crapsite crashes.
1601752144612581376,2022-12-11 01:34:05+00:00,27,1,@isaaclopezmx @davidhogg111 @MSNBC Your feed is an Elon fan page. Go away. I’m not interested.
1601751109655465984,2022-12-11 01:29:58+00:00,21327,8233,Being woke progressive means being awake to the suffering and oppression of others and open and enthusiastic about modernity and change. It means being better than you were. For us change is joyful and liberating. I’d much rather be us than miserable them. https://t.co/1hTqR14I3r
1601740029793292293,2022-12-11 00:45:56+00:00,27,3,@DrBJBrunious @davidhogg111 Or just ignore. They are delusional if they think we have any interest.
1601696504707944448,2022-12-10 21:52:59+00:00,3720,300,"@davidhogg111 Last point: the right/fascists have convinced themselves that now that Apartheid guy has “fixed” twitter by letting the nazis and COVID conspiracy people back on, now the “leftists have to engage with people who disagree with them.” No they don’t. No one has to engage with you. https://t.co/wAyhjmbj5n"
1601642249192079362,2022-12-10 18:17:23+00:00,3432,319,"@davidhogg111 And y’all will keep insurrectioning and changing the voting rules and Alito will do his Mullah things to try to force a theocracy into being but it won’t change the forward march of modernity. It could get real ugly, and probably will, but that won’t stop it. And there it is."
1601641481294745601,2022-12-10 18:14:20+00:00,875,89,"@davidhogg111 The reality is, modernity doesn’t care. It will just keep proceeding and women will keep entering the workforce and delaying or limiting childbirth and people will keep becoming more secular and LGBTQ people will keep on keeping on and Blacks ain’t going back to Jim Crow."
1601640376359874561,2022-12-10 18:09:57+00:00,14,0,@Medellin_Topo @davidhogg111 Those two are the same thing.
1601639836741292033,2022-12-10 18:07:48+00:00,818,76,"@davidhogg111 And like I said before I don’t plan on deleting this hell app, but it just isn’t nearly as valuable IMHO anymore. It’s basically about as useful as the comments section on any website. If I were an advertiser I’d be outta here so fast it wouldn’t even be funny. It’ll soon be Gab."
1601638583160700928,2022-12-10 18:02:49+00:00,972,104,"@davidhogg111 This makes them very angry. So their take is, if we can’t join the popular culture and turn it in our direction, we’ll just harass those who are a part of it. There’s an old African saying that the child who is not embraced by the village will burn it down to feel its warmth."
1601637470449594368,2022-12-10 17:58:24+00:00,2092,232,"@davidhogg111 Right wingers/fascists believe that anyone to the left of them must be swarmed by abuse, which is what they deem “exposure to other points of view.” They do this because they know that normal people don’t take them seriously, and the popular culture ignores or ridicules them."
1601635979843944449,2022-12-10 17:52:29+00:00,3773,300,@davidhogg111 Not just you. And that’s the whole point. Musk wanted to turn this joint back into a place where right wingers can stalk and harass people. He showed us that when he posted that green frog.
1601389630632251393,2022-12-10 01:33:34+00:00,4542,1358,"If you keep voting for Republicans they're going to keep trying to ban abortion and yes, birth control. And they're going to keep making it harder to vote so you can't punish them for it. Wake up and stop electing these theocratic fascists. #getwoke #staywoke https://t.co/RJXcNXISLp"
1601387687985836032,2022-12-10 01:25:51+00:00,416,52,"How dare these platforms not promote our Q-anon, COVID denialism and Hunter Biden conspiracies and push them on everyone like they're real news!!! https://t.co/jXRNGuCIIi"
1601381442667237377,2022-12-10 01:01:02+00:00,301,36,Cheers!!! https://t.co/sL4mRhtU6s
1601380168341557248,2022-12-10 00:55:58+00:00,2733,506,"Well… there you have it, wingers… https://t.co/TmUoKyRi1B"
1601360001209012224,2022-12-09 23:35:50+00:00,139,5,"@FPWellman Deepest condolences, Fred. Ugh..."
1601359751195291649,2022-12-09 23:34:51+00:00,33,5,@texas_mexi @thereidout Because it upsets you and your fasci friends. https://t.co/s2pWoLPkBd
1601358444652810240,2022-12-09 23:29:39+00:00,832,84,"If you're mad about Brittney Griner's freedom, drag shows, and young Black mayors, I have a lot of bad news for you on tonight's @thereidout ... because we've got some of ALL of that coming your way, including a full rundown of the hypocrisy of the Griner haters. See you at 7! https://t.co/v9sNZriRvi"
1601330495320907777,2022-12-09 21:38:36+00:00,425,31,Thank you my friend and yes… that is who you think it is!! Two of the greatest (well Dr Jason makes three ❤️🥂) https://t.co/emGq5WhThq
1601329719697281024,2022-12-09 21:35:31+00:00,396,43,It’s fascism 101
1601329556589158400,2022-12-09 21:34:52+00:00,734,193,"The Conservative Right to Post (including private, intimate pics belonging to someone else)
Right to stalk
Right to bully
Right to harass 
Right to force media to amplify their narratives and conspiracy theories without curation 
This is what the right calls “free speech” https://t.co/TBQ0eGB6KA"
1601301992126574592,2022-12-09 19:45:20+00:00,448,73,"GOP wings: Trump, Mastriano, creepy Blake Masters, Oz, teen-dater Gaetz, Roy Moore, Boehbert, self-certified ""doctor"" Rand Paul, Tudor Dixon, MTG and the TX-GA anti-abortion footballer who waited in the parking lot to make sure one of the many abortions he paid for was completed. https://t.co/CvLZI18sDQ https://t.co/gWgat4RY6z"
1601297229066948611,2022-12-09 19:26:24+00:00,1145,56,"@cbouzy Not a day, not an hour, not a minute."
1601296559668621312,2022-12-09 19:23:45+00:00,261,8,@SIfill_ @nytimes @dcwdkim @xandraladee Isn't it just the coolest thing!??? Congrats!
1601224025069748224,2022-12-09 14:35:31+00:00,533,55,Thanks fam! ❤️❤️❤️ https://t.co/V9K1Eq2aHa
1600968202083004416,2022-12-08 21:38:58+00:00,3,1,@CaraCharlespen @HenryRButler Well thank you!! ❤️❤️
1600963672137879552,2022-12-08 21:20:58+00:00,125,2,@MuellerSheWrote Thank you!!!
1600957983034318853,2022-12-08 20:58:22+00:00,413,38,This moment summarized @HenryRButler and my four years together. Thank you Hank for always getting me together!! 🤣🤣🤣❤️🥂 https://t.co/Dpet7Ei9sU
1600942990884671488,2022-12-08 19:58:47+00:00,408,89,"Remember when said on @thereidout that I would make you all pundits? Here are the GA runoff demos. They’re only slightly different from campaign demos nationwide where 6 in 10 Whites (7/10 in the South) are R, 9/10 AA, 6/10 Hispanics &amp; 7/10 AAPI are D. Elections are a math game. https://t.co/rKU1vTX1h4"
1600912493811204097,2022-12-08 17:57:36+00:00,4426,708,"Watching the #MeghanandHarryNetflix series and 1) these two are couple goals and adorable, 2) they’ve been put through racist, tabloid hell, and 3) I so root for them. May they continue to shake the foundation of the former Empire, and its torrid, colonialist roots. #teamdiana"
1600879916211662848,2022-12-08 15:48:09+00:00,2944,506,This: https://t.co/4AnPX9C81k
1600878093253550082,2022-12-08 15:40:54+00:00,108,3,@AngieNixon Deepest condolences. Ugh…
1600877145760620546,2022-12-08 15:37:09+00:00,436,38,"Right?? Come through, @BarackObama ! 😃 https://t.co/exLzU8smYu"
1600876865723727874,2022-12-08 15:36:02+00:00,3647,255,Shady Antebellum https://t.co/Rplkr5B98D
1600876253879205888,2022-12-08 15:33:36+00:00,927,168,Also this for those invoking Paul Whelan’s horrific hostage situation to slag Brittney Griner on a day that every American should greet with joy and relief… https://t.co/d87c9CF1lt
1600875004631175171,2022-12-08 15:28:38+00:00,862,50,"@jemelehill Right?? Just deep expertise all over… no degrees, no actual background in the subject matter, but many, many exclamation marks so…"
1600859066385182720,2022-12-08 14:25:18+00:00,78,6,@kurtbardella @thereidout Thank you friend!!! ❤️❤️❤️
1600858982415048705,2022-12-08 14:24:58+00:00,653,25,"Thanks for all the birthday wishes, lovelies!! ❤️❤️❤️ https://t.co/F4vngC9KqN"
1600854083635712001,2022-12-08 14:05:30+00:00,1,0,@Dulce979 Thank youuu! It is Sag season!! ❤️❤️
1600853861346217984,2022-12-08 14:04:37+00:00,16,3,@luapers The way I just giggled!! 🤣🤣🤣
1600845656230219777,2022-12-08 13:32:01+00:00,1112,144,Putin wasn’t ready for Dark Brandon. BG is coming home! 🎉🎉🎉❤️🥂😎Now let’s get Whelan! https://t.co/7Mp6BfL6ZM
1600844814714830849,2022-12-08 13:28:40+00:00,178,4,"@caslernoel Thank you so much, Noel!! ❤️🎉🥂"
1600840564630396930,2022-12-08 13:11:47+00:00,1000,108,All the time. God is good. This is such amazing news!! ❤️❤️❤️ https://t.co/gBgdNQLULf
1600839986789593088,2022-12-08 13:09:29+00:00,159,14,So much fun! ❤️ https://t.co/Fu3FaaAUdJ
1600839709282164741,2022-12-08 13:08:23+00:00,9,0,@ariodzernbc6 @chrislhayes Lego robotics sounds fun!!
1600839451521208320,2022-12-08 13:07:22+00:00,414,38,Thank you dear sister!! Love you! ❤️🥂 https://t.co/G94pjncfCK
1600667043585396736,2022-12-08 01:42:16+00:00,1202,92,This is the investigative journalism we need. Because he was getting his wiggle ON! https://t.co/NsOrtDnLGJ
1600661358491717633,2022-12-08 01:19:41+00:00,1973,19,"@chrislhayes Correct. I did my time on the soccer fields, sir. It is your turn. Bring snacks."
1600624888515010560,2022-12-07 22:54:46+00:00,861,177,Don’t Say… Fraud … ??? 🤷🏾‍♀️ https://t.co/P2ksato4vL
1600573748834353171,2022-12-07 19:31:33+00:00,13,2,"@Molly1Jo @SIfill_ @MSNBC @thereidout Thank you, I appreciate you! ❤️❤️"
1600559483557756929,2022-12-07 18:34:52+00:00,652,145,What in the fresh hell?? https://t.co/ePhYuAybAj
1600539404099108873,2022-12-07 17:15:05+00:00,957,97,I’m here for this kind of petty 🤣🤣🤣 https://t.co/uLVe1qMFr1
1600407928241934336,2022-12-07 08:32:38+00:00,6408,527,Amen 🙏🏿 https://t.co/VO8AdLiU7v
1600386368106123264,2022-12-07 07:06:58+00:00,897,98,"@iScottNYC Did you know that you can look up words in the dictionary? The term was invented by Black people, dear. We know what it means. https://t.co/XFbJNkpaq6"
1600384731350065152,2022-12-07 07:00:28+00:00,1204,146,"They are entertaining and even comical, and their “innate” violence is under the control of people like Lindsey. Honestly, this was the most wildly racially insulting political candidacy I have ever seen, both because of Herschel himself, and also because of @LindseyGrahamSC."
1600384728699269120,2022-12-07 07:00:27+00:00,774,87,"In that view Black politicians have no real power and no purpose except as objects of demonstration — they demonstrate white goodness through their obedience and fealty to the “traditional”, “conservative” Southern culture, and through expressions of Christian piety after sin."
1600382374008610816,2022-12-07 06:51:06+00:00,1077,152,"Graham’s whole act; this throwback barking countenance he uses, culminated in the insulting message that Walker’s purpose was not to represent Georgia in the Senate, but rather to physically absolve white Republicans of racism and somehow lure other POC into doing the same."
1600381464549675009,2022-12-07 06:47:29+00:00,1648,322,"And one last note: the thing that the Herschel Walker candidacy, and especially @LindseyGrahamSC’s carnival barker act on its behalf really drove home, was that a promise of restoring subservient blackness to the Southern culture is a core part of the @gop pitch to white voters."
1600380102323236864,2022-12-07 06:42:04+00:00,4,1,"@gargiprasad Well that’s their other option isn’t it. And sadly, it seems to be where their going…"
1600379642468261889,2022-12-07 06:40:15+00:00,859,62,That’s not partisanship. That’s just math. But y’all go on and keep Trumping and keep trying to turn women into broodmares etc. Best of luck.
1600379639003635712,2022-12-07 06:40:14+00:00,683,57,"That will keep them at electoral parity in the short term, because white Americans are still the majority and 6 in 10 are Republicans. But as the collegiate share seeps out of the party, Republicans will find it harder and harder to win in several states let alone the presidency."
1600379636491243520,2022-12-07 06:40:13+00:00,641,83,"And since they let Trump talk them into abandoning absentee voting (which used to be their secret weapon in elections) they need to constantly terrify white rural, evangelical and non college voters about existential threats to their supremacy to get them out on Election Day."
1600377244483919872,2022-12-07 06:30:43+00:00,867,104,"Especially college educated white women and collegiate voters under 30. And since they have chosen to limit their political strategy to maximizing non college, rural and evangelical white turnout, making college educated white voters rarer or more right wing is crucial to them."
1600376560757796864,2022-12-07 06:28:00+00:00,5453,1239,"Want to know why Republicans obsess over fighting “wokeness” (AKA empathy), banning books, dumbing down and limiting the scope of education and halting attempts at freeing people from the yoke of college debt? Because they are losing control of college educated white voters. https://t.co/dtDAWsAuAz"
1600372523639578625,2022-12-07 06:11:57+00:00,1246,212,"Wow, ok! https://t.co/tnqMPH1cmr"
1600368444364361728,2022-12-07 05:55:45+00:00,112,3,@truthtold8 @Freeyourmindkid Dang 🤣🤣
1600361896158195712,2022-12-07 05:29:43+00:00,512,17,@SIfill_ @MSNBC That means so much coming from you dear sister. ❤️
1600338260735119360,2022-12-07 03:55:48+00:00,2537,319,Well… https://t.co/ARuzrnuVXM
1600246513988292609,2022-12-06 21:51:14+00:00,899,301,"The problem with predominant police culture explained in a thread. Officers who do the right and heroic thing face attacks from their own. This is why so many good cops stay quiet, about issues much more local but just as lethal as the insurrection. https://t.co/Vq2Ff8DEd3"
1600203318000656384,2022-12-06 18:59:36+00:00,1213,173,Just to be clear it’s YOU who’s crying 😭😭😭😭 https://t.co/Dc8Mgl7a33
1600173956379467781,2022-12-06 17:02:55+00:00,4822,681,"In the end, you get the respect you earn. https://t.co/B8ja1t99Mp"
1600172606954434560,2022-12-06 16:57:33+00:00,54,3,@NazaninNour @JomanaCNN @jaketapper Bless you. Blessings to all of the brave women and men protesting for their freedom in Iran ✊🏿
1600170737028825095,2022-12-06 16:50:08+00:00,861,171,"Insurrectionists have no business being in Congress. Their voters ought to know better. SMDH. Anyway, all honor to the first responders who fought to save our Capitol from that hoard of violent thugs that day. Honor to those like Officer Sicknick who died as a result of that day."
1600169295308128264,2022-12-06 16:44:24+00:00,2679,1385,"These are the 21 House Republicans who voted against giving the Congressional Gold Medals that the first responders who saved lawmakers’ lives — including those of the “no” voters — on January 6, 2021 are receiving today. Shame on every single one of them. https://t.co/FdeqwaoA35 https://t.co/gB4pkoBGZF"
1600128472558419968,2022-12-06 14:02:11+00:00,260,26,We loved being there! ❤️ https://t.co/WJw8GIbmvr
1600004399224557568,2022-12-06 05:49:10+00:00,3706,480,"Thank you Manuel’s Tavern, thank you ⁦@ReverendWarnock⁩ and thank you Atlanta, Georgia for an amazing time and for welcoming @thereidout team and crew. Georgia is the votingest state in the Union and we love you! ❤️⁦⁩ Keep it going one more day! #vote #garunoff https://t.co/YjUZZbCEuh"
1600002940345155584,2022-12-06 05:43:22+00:00,0,1,@WDJEFFERSON2 Great meeting you too!!
1600002197005156353,2022-12-06 05:40:25+00:00,286,25,Always a pleasure to be on with you my friend ❤️ https://t.co/sD19MSxnV2
1599836415130361857,2022-12-05 18:41:39+00:00,371,31,Baby chicken is tired now. Baby chicken is gonna study war no more. 🐥 https://t.co/nDidzthR2h
1599835811117436928,2022-12-05 18:39:15+00:00,25,3,@MichaelBDonner @HerschelWalker @patriottakes I mean… otherwise how would they communicate with each other???
1599830092007739394,2022-12-05 18:16:31+00:00,830,227,"What about massive Medicare, Medicaid and Tricare fraud by giant healthcare companies, @SenRickScott … should Americans get mad about that? Or would you care to take the Fifth…. again … 😬 https://t.co/EjUxuheENQ"
1599828777898414081,2022-12-05 18:11:18+00:00,15,1,@AndePaxton @HerschelWalker @patriottakes 🤣🤣🤣
1599828405398040576,2022-12-05 18:09:49+00:00,634,179,"To help @HerschelWalker out, here is the post again, but with the pronouns replaced by baby chickens…

Herschel Walker: “ 🐥 don’t even know what the heck is a pronoun.” 🐥 adds that 🐥 wants our military “to be at war fighting.” (@patriottakes)

But why does 🐥 want war?? https://t.co/lMk1Hw65Z6"
1599819655740534784,2022-12-05 17:35:03+00:00,746,228,"Alito, filled with hubris after reducing American women to their 19th century status, is now applying his comedic flair to the rights of others in society whom he equally disdains. The Court’s high priests are in fine form as they gleefully destroy the credibility of the SCOTUS. https://t.co/1ketJKoY5c"
1599811433847349262,2022-12-05 17:02:23+00:00,990,245,"Hey sweet peaches! We’re bringing @thereidout to Georgia tonight for the final day before the runoff finale tomorrow, with our lead guest: @SenatorWarnock, live from Manuel’s Tavern in Atlanta. Come join us or tune in from home (even if your REAL home is in Texas 👀😬). C you @ 7 https://t.co/eGPUmfYgTP"
1599741554062544898,2022-12-05 12:24:42+00:00,1524,319,Headed to Georgia today! Maybe @HerschelWalker will show up and explain this foolery during the debate he publicly demanded and that I quickly accepted before his team ghosted mine. 🤷🏾‍♀️😬 https://t.co/aTnQ8uWKkx
1599309453714591744,2022-12-04 07:47:42+00:00,596,145,"Worth the time to read this excellent essay, and to sit with it awhile. https://t.co/Qgx8chrgAq https://t.co/ow6AlQcDyS"
1599159090445717505,2022-12-03 21:50:12+00:00,1450,204,I mean… wasn’t it obvious without a study? https://t.co/QKpzUqj9VU https://t.co/iAgp5GvOP4
1599077110928183297,2022-12-03 16:24:27+00:00,250,17,Team USA could use some offense. The defenders can’t win this match on their own.
1599076201431150597,2022-12-03 16:20:50+00:00,741,62,This man definitely seasoned his food. Just sayin. https://t.co/wVqctHK6QD
1599064904140406784,2022-12-03 15:35:56+00:00,191,24,Definitely need to call Texas… https://t.co/YdgV6wFeD0
1599064025920258048,2022-12-03 15:32:27+00:00,537,46,I think we both did 🤷🏾‍♀️ #callusbackherschel https://t.co/vb8muqUDRf
1599055932876804096,2022-12-03 15:00:18+00:00,701,12,@libradunn @QondiNtini Now there is a whole challa french toast with bourbon syrup vs homemade blueberry pancakes with fresh berries conversation to be had here and there aren’t enough characters available on this hellsite to have it properly…
1599055062499983361,2022-12-03 14:56:50+00:00,280,9,@Phil_Lewis_ Ugh… he is such a legend 😭
1599054565256544257,2022-12-03 14:54:52+00:00,0,1,@mrdespicable22 @jasonintrator “Classical liberals” so they say…
1599054404086157313,2022-12-03 14:54:13+00:00,2,0,"@RedgrenGrum @jasonintrator Wild, ain’t it?"
1599052693481213952,2022-12-03 14:47:25+00:00,139,6,"@jasonintrator Or they’re worse, since no one worships the Goldman super rich while they’re breaking democracies to further fatten their own pockets."
1599049152247128064,2022-12-03 14:33:21+00:00,50,3,@SteveGoffman Exactly. Apparently it’s the throughiest through line…
1598944973361418240,2022-12-03 07:39:23+00:00,4286,538,"This thing where white dudebros and a handful of Gen X rappers go fascism-curious because the left has no sense of humor and chicks are mean and duh, NFTs, dogecoin and something something globalist conspiracy against billionaire tech “geniuses”…America might not make it, y’all."
1598921983890059264,2022-12-03 06:08:02+00:00,1,1,@susanby62868527 Cheers!
